665: 0.883785, 1.461617 avg, 0.000196 rate, 2.116612 seconds, 5320 images
666: 0.831044, 1.398560 avg, 0.000197 rate, 2.110898 seconds, 5328 images
667: 1.015866, 1.360291 avg, 0.000198 rate, 2.115048 seconds, 5336 images
668: 0.913903, 1.315652 avg, 0.000199 rate, 2.113671 seconds, 5344 images
669: 1.052567, 1.289343 avg, 0.000200 rate, 2.107262 seconds, 5352 images
670: 0.948827, 1.255292 avg, 0.000202 rate, 2.113392 seconds, 5360 images
671: 1.215949, 1.251357 avg, 0.000203 rate, 2.331572 seconds, 5368 images
672: 1.531389, 1.279361 avg, 0.000204 rate, 2.469081 seconds, 5376 images
673: 1.238220, 1.275247 avg, 0.000205 rate, 2.472723 seconds, 5384 images
674: 0.870369, 1.234759 avg, 0.000206 rate, 2.473288 seconds, 5392 images
675: 2.105060, 1.321789 avg, 0.000208 rate, 2.467973 seconds, 5400 images
676: 1.654251, 1.355035 avg, 0.000209 rate, 2.474242 seconds, 5408 images
677: 1.820316, 1.401563 avg, 0.000210 rate, 2.472525 seconds, 5416 images
678: 1.925567, 1.453964 avg, 0.000211 rate, 2.469962 seconds, 5424 images
679: 1.248201, 1.433387 avg, 0.000213 rate, 2.470341 seconds, 5432 images
680: 1.362561, 1.426305 avg, 0.000214 rate, 2.474198 seconds, 5440 images
681: 1.718182, 1.455492 avg, 0.000215 rate, 0.961702 seconds, 5448 images
682: 1.825067, 1.492450 avg, 0.000216 rate, 1.033396 seconds, 5456 images
683: 1.968308, 1.540036 avg, 0.000218 rate, 1.030615 seconds, 5464 images
684: 2.563533, 1.642385 avg, 0.000219 rate, 1.029793 seconds, 5472 images
685: 1.321232, 1.610270 avg, 0.000220 rate, 1.033240 seconds, 5480 images
686: 2.048650, 1.654108 avg, 0.000221 rate, 1.032217 seconds, 5488 images
687: 1.233368, 1.612034 avg, 0.000223 rate, 1.029670 seconds, 5496 images
688: 1.773276, 1.628158 avg, 0.000224 rate, 1.030088 seconds, 5504 images
689: 1.461945, 1.611537 avg, 0.000225 rate, 1.029417 seconds, 5512 images
690: 1.275881, 1.577971 avg, 0.000227 rate, 1.032883 seconds, 5520 images
691: 1.078368, 1.528011 avg, 0.000228 rate, 1.093953 seconds, 5528 images
692: 0.943199, 1.469530 avg, 0.000229 rate, 1.163902 seconds, 5536 images
693: 1.294668, 1.452043 avg, 0.000231 rate, 1.167379 seconds, 5544 images
694: 1.274968, 1.434336 avg, 0.000232 rate, 1.168489 seconds, 5552 images
695: 1.292376, 1.420140 avg, 0.000233 rate, 1.163384 seconds, 5560 images
696: 1.196652, 1.397791 avg, 0.000235 rate, 1.168308 seconds, 5568 images
697: 0.816588, 1.339671 avg, 0.000236 rate, 1.167103 seconds, 5576 images
698: 1.391972, 1.344901 avg, 0.000237 rate, 1.161090 seconds, 5584 images
699: 1.443007, 1.354712 avg, 0.000239 rate, 1.166427 seconds, 5592 images
700: 1.227244, 1.341965 avg, 0.000240 rate, 1.168523 seconds, 5600 images
701: 1.026508, 1.310419 avg, 0.000241 rate, 1.327806 seconds, 5608 images
702: 1.157130, 1.295090 avg, 0.000243 rate, 1.422230 seconds, 5616 images
703: 1.581365, 1.323718 avg, 0.000244 rate, 1.421023 seconds, 5624 images
704: 1.065322, 1.297878 avg, 0.000246 rate, 1.417630 seconds, 5632 images
705: 0.738834, 1.241974 avg, 0.000247 rate, 1.419493 seconds, 5640 images
706: 0.750153, 1.192792 avg, 0.000248 rate, 1.418852 seconds, 5648 images
707: 0.977073, 1.171220 avg, 0.000250 rate, 1.416614 seconds, 5656 images
708: 1.512438, 1.205342 avg, 0.000251 rate, 1.421092 seconds, 5664 images
709: 1.354402, 1.220248 avg, 0.000253 rate, 1.419904 seconds, 5672 images
710: 1.029666, 1.201190 avg, 0.000254 rate, 1.418630 seconds, 5680 images
711: 0.822433, 1.163314 avg, 0.000256 rate, 1.993752 seconds, 5688 images
712: 0.999987, 1.146981 avg, 0.000257 rate, 2.112641 seconds, 5696 images
713: 0.979885, 1.130272 avg, 0.000258 rate, 2.113931 seconds, 5704 images
714: 1.063333, 1.123578 avg, 0.000260 rate, 2.112050 seconds, 5712 images
715: 0.875413, 1.098761 avg, 0.000261 rate, 2.111392 seconds, 5720 images
716: 1.015780, 1.090463 avg, 0.000263 rate, 2.117006 seconds, 5728 images
717: 0.947524, 1.076169 avg, 0.000264 rate, 2.116304 seconds, 5736 images
718: 0.823918, 1.050944 avg, 0.000266 rate, 2.113206 seconds, 5744 images
719: 1.016897, 1.047539 avg, 0.000267 rate, 2.115997 seconds, 5752 images
720: 0.881662, 1.030951 avg, 0.000269 rate, 2.111527 seconds, 5760 images
721: 1.082406, 1.036097 avg, 0.000270 rate, 2.328926 seconds, 5768 images
722: 0.820143, 1.014501 avg, 0.000272 rate, 2.470949 seconds, 5776 images
723: 1.137469, 1.026798 avg, 0.000273 rate, 2.470219 seconds, 5784 images
724: 1.029982, 1.027117 avg, 0.000275 rate, 2.466373 seconds, 5792 images
725: 1.030208, 1.027426 avg, 0.000276 rate, 2.470059 seconds, 5800 images
726: 1.022207, 1.026904 avg, 0.000278 rate, 2.471378 seconds, 5808 images
727: 1.092443, 1.033458 avg, 0.000279 rate, 2.468234 seconds, 5816 images
728: 1.188010, 1.048913 avg, 0.000281 rate, 2.472557 seconds, 5824 images
729: 1.107761, 1.054798 avg, 0.000282 rate, 2.472138 seconds, 5832 images
730: 1.253771, 1.074695 avg, 0.000284 rate, 2.466572 seconds, 5840 images
731: 1.768934, 1.144119 avg, 0.000286 rate, 1.479905 seconds, 5848 images
732: 1.039314, 1.133639 avg, 0.000287 rate, 1.570665 seconds, 5856 images
733: 1.335544, 1.153829 avg, 0.000289 rate, 1.575005 seconds, 5864 images
734: 0.835818, 1.122028 avg, 0.000290 rate, 1.576043 seconds, 5872 images
735: 1.607659, 1.170591 avg, 0.000292 rate, 1.569074 seconds, 5880 images
736: 0.928353, 1.146367 avg, 0.000293 rate, 1.570677 seconds, 5888 images
737: 0.997651, 1.131496 avg, 0.000295 rate, 1.571592 seconds, 5896 images
738: 0.715490, 1.089895 avg, 0.000297 rate, 1.569384 seconds, 5904 images
739: 1.821816, 1.163087 avg, 0.000298 rate, 1.575036 seconds, 5912 images
740: 0.876514, 1.134430 avg, 0.000300 rate, 1.574689 seconds, 5920 images
741: 0.900726, 1.111059 avg, 0.000301 rate, 1.675494 seconds, 5928 images
742: 0.913290, 1.091282 avg, 0.000303 rate, 1.787698 seconds, 5936 images
743: 0.634722, 1.045626 avg, 0.000305 rate, 1.788019 seconds, 5944 images
744: 1.852242, 1.126288 avg, 0.000306 rate, 1.778332 seconds, 5952 images
745: 0.935486, 1.107208 avg, 0.000308 rate, 1.783334 seconds, 5960 images
746: 1.031821, 1.099669 avg, 0.000310 rate, 1.786543 seconds, 5968 images
747: 0.862785, 1.075981 avg, 0.000311 rate, 1.783774 seconds, 5976 images
748: 1.356763, 1.104059 avg, 0.000313 rate, 1.786628 seconds, 5984 images
749: 0.646492, 1.058302 avg, 0.000315 rate, 1.787297 seconds, 5992 images
750: 1.010939, 1.053566 avg, 0.000316 rate, 1.782802 seconds, 6000 images
751: 1.084466, 1.056656 avg, 0.000318 rate, 1.089860 seconds, 6008 images
752: 1.094925, 1.060483 avg, 0.000320 rate, 1.167495 seconds, 6016 images
753: 0.713411, 1.025776 avg, 0.000321 rate, 1.165686 seconds, 6024 images
754: 1.113778, 1.034576 avg, 0.000323 rate, 1.167424 seconds, 6032 images
755: 1.170431, 1.048161 avg, 0.000325 rate, 1.163798 seconds, 6040 images
756: 1.677101, 1.111055 avg, 0.000327 rate, 1.168747 seconds, 6048 images
757: 1.089800, 1.108930 avg, 0.000328 rate, 1.167945 seconds, 6056 images
758: 1.457863, 1.143823 avg, 0.000330 rate, 1.164686 seconds, 6064 images
759: 1.227048, 1.152146 avg, 0.000332 rate, 1.167522 seconds, 6072 images
760: 1.042533, 1.141184 avg, 0.000334 rate, 1.168528 seconds, 6080 images
761: 1.165544, 1.143620 avg, 0.000335 rate, 1.836048 seconds, 6088 images
762: 0.851127, 1.114371 avg, 0.000337 rate, 1.955548 seconds, 6096 images
763: 0.688109, 1.071745 avg, 0.000339 rate, 1.960075 seconds, 6104 images
764: 1.213083, 1.085879 avg, 0.000341 rate, 1.957223 seconds, 6112 images
765: 0.828924, 1.060183 avg, 0.000342 rate, 1.959648 seconds, 6120 images
766: 0.917736, 1.045938 avg, 0.000344 rate, 1.959257 seconds, 6128 images
767: 0.753830, 1.016728 avg, 0.000346 rate, 1.955213 seconds, 6136 images
768: 1.042503, 1.019305 avg, 0.000348 rate, 1.956974 seconds, 6144 images
769: 0.866561, 1.004031 avg, 0.000350 rate, 1.958965 seconds, 6152 images
770: 1.245326, 1.028160 avg, 0.000352 rate, 1.954797 seconds, 6160 images
771: 1.140766, 1.039421 avg, 0.000353 rate, 2.700728 seconds, 6168 images
772: 0.788897, 1.014368 avg, 0.000355 rate, 2.869606 seconds, 6176 images
773: 1.000970, 1.013029 avg, 0.000357 rate, 2.863090 seconds, 6184 images
774: 0.755341, 0.987260 avg, 0.000359 rate, 2.867831 seconds, 6192 images
775: 0.743178, 0.962852 avg, 0.000361 rate, 2.869063 seconds, 6200 images
776: 1.233439, 0.989910 avg, 0.000363 rate, 2.863053 seconds, 6208 images
777: 0.932637, 0.984183 avg, 0.000364 rate, 2.862070 seconds, 6216 images
778: 0.953911, 0.981156 avg, 0.000366 rate, 2.865482 seconds, 6224 images
779: 0.808714, 0.963912 avg, 0.000368 rate, 2.868369 seconds, 6232 images
780: 1.083484, 0.975869 avg, 0.000370 rate, 2.870116 seconds, 6240 images
781: 1.327205, 1.011003 avg, 0.000372 rate, 1.989956 seconds, 6248 images
782: 0.916775, 1.001580 avg, 0.000374 rate, 2.115514 seconds, 6256 images
783: 0.960654, 0.997487 avg, 0.000376 rate, 2.114950 seconds, 6264 images
784: 1.454301, 1.043169 avg, 0.000378 rate, 2.111712 seconds, 6272 images
785: 0.863517, 1.025203 avg, 0.000380 rate, 2.115858 seconds, 6280 images
786: 1.168601, 1.039543 avg, 0.000382 rate, 2.115380 seconds, 6288 images
787: 0.663450, 1.001934 avg, 0.000384 rate, 2.106072 seconds, 6296 images
788: 0.834581, 0.985199 avg, 0.000386 rate, 2.114091 seconds, 6304 images
789: 0.802572, 0.966936 avg, 0.000388 rate, 2.116459 seconds, 6312 images
790: 1.300487, 1.000291 avg, 0.000390 rate, 2.111013 seconds, 6320 images
791: 1.273455, 1.027607 avg, 0.000391 rate, 1.334845 seconds, 6328 images
792: 1.933195, 1.118166 avg, 0.000393 rate, 1.421722 seconds, 6336 images
793: 0.981702, 1.104520 avg, 0.000395 rate, 1.420537 seconds, 6344 images
794: 0.811375, 1.075205 avg, 0.000397 rate, 1.421540 seconds, 6352 images
795: 1.006607, 1.068345 avg, 0.000399 rate, 1.422651 seconds, 6360 images
796: 0.709374, 1.032448 avg, 0.000401 rate, 1.418141 seconds, 6368 images
797: 0.943487, 1.023552 avg, 0.000403 rate, 1.424320 seconds, 6376 images
798: 0.913814, 1.012578 avg, 0.000406 rate, 1.417912 seconds, 6384 images
799: 0.988844, 1.010205 avg, 0.000408 rate, 1.424472 seconds, 6392 images
800: 2.773826, 1.186567 avg, 0.000410 rate, 1.421866 seconds, 6400 images
801: 0.976508, 1.165561 avg, 0.000412 rate, 1.986389 seconds, 6408 images
802: 0.808178, 1.129823 avg, 0.000414 rate, 2.114167 seconds, 6416 images
803: 1.184725, 1.135313 avg, 0.000416 rate, 2.116008 seconds, 6424 images
804: 0.952912, 1.117073 avg, 0.000418 rate, 2.113576 seconds, 6432 images
805: 0.715338, 1.076899 avg, 0.000420 rate, 2.113005 seconds, 6440 images
806: 0.957015, 1.064911 avg, 0.000422 rate, 2.118492 seconds, 6448 images
807: 1.067828, 1.065203 avg, 0.000424 rate, 2.107266 seconds, 6456 images
808: 0.668876, 1.025570 avg, 0.000426 rate, 2.113873 seconds, 6464 images
809: 0.828618, 1.005875 avg, 0.000428 rate, 2.117425 seconds, 6472 images
810: 1.044574, 1.009745 avg, 0.000430 rate, 2.111382 seconds, 6480 images
811: 0.861416, 0.994912 avg, 0.000433 rate, 2.700395 seconds, 6488 images
812: 0.673076, 0.962728 avg, 0.000435 rate, 2.863016 seconds, 6496 images
813: 1.069025, 0.973358 avg, 0.000437 rate, 2.861326 seconds, 6504 images
814: 0.792202, 0.955242 avg, 0.000439 rate, 2.864850 seconds, 6512 images
815: 0.820323, 0.941750 avg, 0.000441 rate, 2.864726 seconds, 6520 images
816: 0.949326, 0.942508 avg, 0.000443 rate, 2.861818 seconds, 6528 images
817: 0.860681, 0.934325 avg, 0.000446 rate, 2.861300 seconds, 6536 images
818: 0.966540, 0.937547 avg, 0.000448 rate, 2.864237 seconds, 6544 images
819: 1.314769, 0.975269 avg, 0.000450 rate, 2.862195 seconds, 6552 images
820: 0.724999, 0.950242 avg, 0.000452 rate, 2.863922 seconds, 6560 images
821: 0.930776, 0.948295 avg, 0.000454 rate, 1.986788 seconds, 6568 images
822: 0.644994, 0.917965 avg, 0.000457 rate, 2.113589 seconds, 6576 images
823: 0.778519, 0.904020 avg, 0.000459 rate, 2.116512 seconds, 6584 images
824: 0.901347, 0.903753 avg, 0.000461 rate, 2.112785 seconds, 6592 images
825: 1.065842, 0.919962 avg, 0.000463 rate, 2.114413 seconds, 6600 images
826: 0.967822, 0.924748 avg, 0.000466 rate, 2.116971 seconds, 6608 images
827: 0.867946, 0.919068 avg, 0.000468 rate, 2.107119 seconds, 6616 images
828: 1.546378, 0.981799 avg, 0.000470 rate, 2.112749 seconds, 6624 images
829: 0.507704, 0.934389 avg, 0.000472 rate, 2.117291 seconds, 6632 images
830: 1.010566, 0.942007 avg, 0.000475 rate, 2.111167 seconds, 6640 images
831: 0.571709, 0.904977 avg, 0.000477 rate, 2.700279 seconds, 6648 images
832: 0.770463, 0.891526 avg, 0.000479 rate, 2.865148 seconds, 6656 images
833: 2.855366, 1.087910 avg, 0.000481 rate, 2.862857 seconds, 6664 images
834: 0.817174, 1.060836 avg, 0.000484 rate, 2.866331 seconds, 6672 images
835: 0.648651, 1.019618 avg, 0.000486 rate, 2.869355 seconds, 6680 images
836: 0.921791, 1.009835 avg, 0.000488 rate, 2.859728 seconds, 6688 images
837: 0.593825, 0.968234 avg, 0.000491 rate, 2.863642 seconds, 6696 images
838: 1.440604, 1.015471 avg, 0.000493 rate, 2.864865 seconds, 6704 images
839: 0.761649, 0.990089 avg, 0.000496 rate, 2.862729 seconds, 6712 images
840: 0.681471, 0.959227 avg, 0.000498 rate, 2.867236 seconds, 6720 images
841: 0.670772, 0.930382 avg, 0.000500 rate, 2.856737 seconds, 6728 images
842: 0.823990, 0.919742 avg, 0.000503 rate, 3.032495 seconds, 6736 images
843: 0.624796, 0.890248 avg, 0.000505 rate, 3.034980 seconds, 6744 images
844: 0.690308, 0.870254 avg, 0.000507 rate, 3.030738 seconds, 6752 images
845: 0.682119, 0.851440 avg, 0.000510 rate, 3.033542 seconds, 6760 images
846: 0.643901, 0.830686 avg, 0.000512 rate, 3.029320 seconds, 6768 images
847: 1.152121, 0.862830 avg, 0.000515 rate, 3.033972 seconds, 6776 images
848: 0.741856, 0.850732 avg, 0.000517 rate, 3.034170 seconds, 6784 images
849: 1.002997, 0.865959 avg, 0.000520 rate, 3.034938 seconds, 6792 images
850: 2.266681, 1.006031 avg, 0.000522 rate, 3.025464 seconds, 6800 images
851: 1.202725, 1.025700 avg, 0.000524 rate, 1.333433 seconds, 6808 images
852: 2.319525, 1.155083 avg, 0.000527 rate, 1.425018 seconds, 6816 images
853: 0.584965, 1.098071 avg, 0.000529 rate, 1.420261 seconds, 6824 images
854: 0.859689, 1.074233 avg, 0.000532 rate, 1.423897 seconds, 6832 images
855: 1.582388, 1.125049 avg, 0.000534 rate, 1.425184 seconds, 6840 images
856: 0.731068, 1.085650 avg, 0.000537 rate, 1.419537 seconds, 6848 images
857: 0.797386, 1.056824 avg, 0.000539 rate, 1.425212 seconds, 6856 images
858: 1.530507, 1.104192 avg, 0.000542 rate, 1.423600 seconds, 6864 images
859: 2.333752, 1.227148 avg, 0.000544 rate, 1.421104 seconds, 6872 images
860: 2.629820, 1.367415 avg, 0.000547 rate, 1.424446 seconds, 6880 images
861: 0.874505, 1.318124 avg, 0.000550 rate, 1.682792 seconds, 6888 images
862: 0.782263, 1.264538 avg, 0.000552 rate, 1.787911 seconds, 6896 images
863: 0.700944, 1.208179 avg, 0.000555 rate, 1.790200 seconds, 6904 images
864: 0.768788, 1.164240 avg, 0.000557 rate, 1.786969 seconds, 6912 images
865: 0.594222, 1.107238 avg, 0.000560 rate, 1.788695 seconds, 6920 images
866: 0.933511, 1.089865 avg, 0.000562 rate, 1.787226 seconds, 6928 images
867: 0.548782, 1.035757 avg, 0.000565 rate, 1.786924 seconds, 6936 images
868: 0.683472, 1.000528 avg, 0.000568 rate, 1.790900 seconds, 6944 images
869: 0.772516, 0.977727 avg, 0.000570 rate, 1.791132 seconds, 6952 images
870: 0.535600, 0.933514 avg, 0.000573 rate, 1.787752 seconds, 6960 images
871: 1.005103, 0.940673 avg, 0.000576 rate, 1.996426 seconds, 6968 images
872: 5.054649, 1.352071 avg, 0.000578 rate, 2.112833 seconds, 6976 images
873: 0.904915, 1.307355 avg, 0.000581 rate, 2.114583 seconds, 6984 images
874: 0.720876, 1.248707 avg, 0.000584 rate, 2.118534 seconds, 6992 images
875: 0.519198, 1.175756 avg, 0.000586 rate, 2.115231 seconds, 7000 images
876: 0.890909, 1.147271 avg, 0.000589 rate, 2.113705 seconds, 7008 images
877: 1.576302, 1.190174 avg, 0.000592 rate, 2.115784 seconds, 7016 images
878: 0.720092, 1.143166 avg, 0.000594 rate, 2.110202 seconds, 7024 images
879: 0.556554, 1.084505 avg, 0.000597 rate, 2.115611 seconds, 7032 images
880: 0.563713, 1.032426 avg, 0.000600 rate, 2.117234 seconds, 7040 images
881: 1.352887, 1.064472 avg, 0.000602 rate, 2.331998 seconds, 7048 images
882: 0.778099, 1.035835 avg, 0.000605 rate, 2.469707 seconds, 7056 images
883: 0.679900, 1.000241 avg, 0.000608 rate, 2.473512 seconds, 7064 images
884: 0.876412, 0.987858 avg, 0.000611 rate, 2.474840 seconds, 7072 images
885: 0.669650, 0.956038 avg, 0.000613 rate, 2.471915 seconds, 7080 images
886: 0.709329, 0.931367 avg, 0.000616 rate, 2.474991 seconds, 7088 images
887: 0.677845, 0.906014 avg, 0.000619 rate, 2.470414 seconds, 7096 images
888: 0.947747, 0.910188 avg, 0.000622 rate, 2.473099 seconds, 7104 images
889: 1.043326, 0.923502 avg, 0.000625 rate, 2.473095 seconds, 7112 images
890: 1.578862, 0.989038 avg, 0.000627 rate, 2.471304 seconds, 7120 images
891: 1.966358, 1.086770 avg, 0.000630 rate, 1.993138 seconds, 7128 images
892: 0.554356, 1.033528 avg, 0.000633 rate, 2.115755 seconds, 7136 images
893: 0.591617, 0.989337 avg, 0.000636 rate, 2.111754 seconds, 7144 images
894: 0.591737, 0.949577 avg, 0.000639 rate, 2.115575 seconds, 7152 images
895: 1.177974, 0.972417 avg, 0.000642 rate, 2.115326 seconds, 7160 images
896: 0.338830, 0.909058 avg, 0.000645 rate, 2.111910 seconds, 7168 images
897: 0.459986, 0.864151 avg, 0.000647 rate, 2.114715 seconds, 7176 images
898: 0.538059, 0.831542 avg, 0.000650 rate, 2.108688 seconds, 7184 images
899: 0.738936, 0.822281 avg, 0.000653 rate, 2.112545 seconds, 7192 images
900: 2.364835, 0.976537 avg, 0.000656 rate, 2.114118 seconds, 7200 images
901: 1.933142, 1.072197 avg, 0.000659 rate, 1.092652 seconds, 7208 images
902: 2.500923, 1.215070 avg, 0.000662 rate, 1.163724 seconds, 7216 images
903: 0.918738, 1.185436 avg, 0.000665 rate, 1.165343 seconds, 7224 images
904: 1.060492, 1.172942 avg, 0.000668 rate, 1.166694 seconds, 7232 images
905: 0.888125, 1.144460 avg, 0.000671 rate, 1.161975 seconds, 7240 images
906: 1.207077, 1.150722 avg, 0.000674 rate, 1.164768 seconds, 7248 images
907: 1.763601, 1.212010 avg, 0.000677 rate, 1.163721 seconds, 7256 images
908: 1.892255, 1.280034 avg, 0.000680 rate, 1.168064 seconds, 7264 images
909: 1.029583, 1.254989 avg, 0.000683 rate, 1.167743 seconds, 7272 images
910: 1.518348, 1.281325 avg, 0.000686 rate, 1.163102 seconds, 7280 images
911: 1.436661, 1.296859 avg, 0.000689 rate, 1.681932 seconds, 7288 images
912: 1.039196, 1.271093 avg, 0.000692 rate, 1.791256 seconds, 7296 images
913: 1.260442, 1.270028 avg, 0.000695 rate, 1.786032 seconds, 7304 images
914: 0.686471, 1.211672 avg, 0.000698 rate, 1.791528 seconds, 7312 images
915: 1.104223, 1.200927 avg, 0.000701 rate, 1.789736 seconds, 7320 images
916: 0.838488, 1.164683 avg, 0.000704 rate, 1.787455 seconds, 7328 images
917: 0.649310, 1.113146 avg, 0.000707 rate, 1.790717 seconds, 7336 images
918: 0.787375, 1.080569 avg, 0.000710 rate, 1.790922 seconds, 7344 images
919: 0.642174, 1.036729 avg, 0.000713 rate, 1.787496 seconds, 7352 images
920: 0.509323, 0.983989 avg, 0.000716 rate, 1.788281 seconds, 7360 images
921: 1.054944, 0.991084 avg, 0.000720 rate, 1.094476 seconds, 7368 images
922: 0.801185, 0.972094 avg, 0.000723 rate, 1.163909 seconds, 7376 images
923: 0.990956, 0.973980 avg, 0.000726 rate, 1.166332 seconds, 7384 images
924: 2.192029, 1.095785 avg, 0.000729 rate, 1.166218 seconds, 7392 images
925: 1.470454, 1.133252 avg, 0.000732 rate, 1.163939 seconds, 7400 images
926: 0.986243, 1.118551 avg, 0.000735 rate, 1.167276 seconds, 7408 images
927: 0.829270, 1.089623 avg, 0.000738 rate, 1.165942 seconds, 7416 images
928: 0.782347, 1.058896 avg, 0.000742 rate, 1.165369 seconds, 7424 images
929: 2.250508, 1.178057 avg, 0.000745 rate, 1.165752 seconds, 7432 images
930: 0.849128, 1.145164 avg, 0.000748 rate, 1.163538 seconds, 7440 images
931: 0.798300, 1.110478 avg, 0.000751 rate, 1.995314 seconds, 7448 images
932: 0.610467, 1.060476 avg, 0.000755 rate, 2.117005 seconds, 7456 images
933: 0.547644, 1.009193 avg, 0.000758 rate, 2.110578 seconds, 7464 images
934: 1.207843, 1.029058 avg, 0.000761 rate, 2.118221 seconds, 7472 images
935: 0.718979, 0.998050 avg, 0.000764 rate, 2.115045 seconds, 7480 images
936: 0.585186, 0.956764 avg, 0.000768 rate, 2.111324 seconds, 7488 images
937: 1.800475, 1.041135 avg, 0.000771 rate, 2.116717 seconds, 7496 images
938: 0.594143, 0.996436 avg, 0.000774 rate, 2.115098 seconds, 7504 images
939: 1.088754, 1.005668 avg, 0.000777 rate, 2.113990 seconds, 7512 images
940: 0.446170, 0.949718 avg, 0.000781 rate, 2.114236 seconds, 7520 images
941: 0.626935, 0.917439 avg, 0.000784 rate, 1.842040 seconds, 7528 images
942: 0.662150, 0.891910 avg, 0.000787 rate, 1.958559 seconds, 7536 images
943: 1.160768, 0.918796 avg, 0.000791 rate, 1.963599 seconds, 7544 images
944: 0.890145, 0.915931 avg, 0.000794 rate, 1.962515 seconds, 7552 images
945: 0.586993, 0.883037 avg, 0.000797 rate, 1.959312 seconds, 7560 images
946: 0.432820, 0.838015 avg, 0.000801 rate, 1.962123 seconds, 7568 images
947: 0.579224, 0.812136 avg, 0.000804 rate, 1.958742 seconds, 7576 images
948: 0.851182, 0.816041 avg, 0.000808 rate, 1.957662 seconds, 7584 images
949: 0.770192, 0.811456 avg, 0.000811 rate, 1.962787 seconds, 7592 images
950: 2.200283, 0.950339 avg, 0.000815 rate, 1.961176 seconds, 7600 images
951: 0.474141, 0.902719 avg, 0.000818 rate, 1.840769 seconds, 7608 images
952: 0.576520, 0.870099 avg, 0.000821 rate, 1.958807 seconds, 7616 images
953: 0.629680, 0.846057 avg, 0.000825 rate, 1.952840 seconds, 7624 images
954: 0.580429, 0.819494 avg, 0.000828 rate, 1.959793 seconds, 7632 images
955: 0.608423, 0.798387 avg, 0.000832 rate, 1.960782 seconds, 7640 images
956: 0.561944, 0.774743 avg, 0.000835 rate, 1.955020 seconds, 7648 images
957: 0.546501, 0.751919 avg, 0.000839 rate, 1.959711 seconds, 7656 images
958: 1.088391, 0.785566 avg, 0.000842 rate, 1.959308 seconds, 7664 images
959: 0.407486, 0.747758 avg, 0.000846 rate, 1.955080 seconds, 7672 images
960: 0.469685, 0.719950 avg, 0.000849 rate, 1.958298 seconds, 7680 images
961: 0.721782, 0.720134 avg, 0.000853 rate, 1.996190 seconds, 7688 images
962: 0.483340, 0.696454 avg, 0.000856 rate, 2.111738 seconds, 7696 images
963: 0.739931, 0.700802 avg, 0.000860 rate, 2.117396 seconds, 7704 images
964: 0.511761, 0.681898 avg, 0.000864 rate, 2.116604 seconds, 7712 images
965: 0.489462, 0.662654 avg, 0.000867 rate, 2.109062 seconds, 7720 images
966: 0.914745, 0.687863 avg, 0.000871 rate, 2.113462 seconds, 7728 images
967: 0.561574, 0.675234 avg, 0.000874 rate, 2.116999 seconds, 7736 images
968: 0.526724, 0.660383 avg, 0.000878 rate, 2.113126 seconds, 7744 images
969: 0.754891, 0.669834 avg, 0.000882 rate, 2.134161 seconds, 7752 images
970: 0.956535, 0.698504 avg, 0.000885 rate, 2.121237 seconds, 7760 images
971: 0.918896, 0.720543 avg, 0.000889 rate, 1.988660 seconds, 7768 images
972: 0.488619, 0.697351 avg, 0.000893 rate, 2.112930 seconds, 7776 images
973: 0.551563, 0.682772 avg, 0.000896 rate, 2.112644 seconds, 7784 images
974: 0.993962, 0.713891 avg, 0.000900 rate, 2.115506 seconds, 7792 images
975: 0.601169, 0.702619 avg, 0.000904 rate, 2.116863 seconds, 7800 images
976: 0.377305, 0.670088 avg, 0.000907 rate, 2.113590 seconds, 7808 images
977: 0.618381, 0.664917 avg, 0.000911 rate, 2.116188 seconds, 7816 images
978: 0.502978, 0.648723 avg, 0.000915 rate, 2.114014 seconds, 7824 images
979: 0.855075, 0.669358 avg, 0.000919 rate, 2.111879 seconds, 7832 images
980: 0.872643, 0.689687 avg, 0.000922 rate, 2.117006 seconds, 7840 images
981: 1.401237, 0.760842 avg, 0.000926 rate, 0.965553 seconds, 7848 images
982: 0.872069, 0.771964 avg, 0.000930 rate, 1.029123 seconds, 7856 images
983: 0.958051, 0.790573 avg, 0.000934 rate, 1.031635 seconds, 7864 images
984: 0.885297, 0.800046 avg, 0.000938 rate, 1.032397 seconds, 7872 images
985: 1.104378, 0.830479 avg, 0.000941 rate, 1.030383 seconds, 7880 images
986: 0.882736, 0.835705 avg, 0.000945 rate, 1.032089 seconds, 7888 images
987: 0.869433, 0.839077 avg, 0.000949 rate, 1.029877 seconds, 7896 images
988: 0.728353, 0.828005 avg, 0.000953 rate, 1.027882 seconds, 7904 images
989: 0.657333, 0.810938 avg, 0.000957 rate, 1.032654 seconds, 7912 images
990: 0.468268, 0.776671 avg, 0.000961 rate, 1.032935 seconds, 7920 images
991: 0.638712, 0.762875 avg, 0.000964 rate, 1.332223 seconds, 7928 images
992: 0.619171, 0.748504 avg, 0.000968 rate, 1.425210 seconds, 7936 images
993: 0.572093, 0.730863 avg, 0.000972 rate, 1.424654 seconds, 7944 images
994: 0.918156, 0.749593 avg, 0.000976 rate, 1.421954 seconds, 7952 images
995: 0.739433, 0.748577 avg, 0.000980 rate, 1.424160 seconds, 7960 images
996: 0.637442, 0.737463 avg, 0.000984 rate, 1.418083 seconds, 7968 images
997: 0.766517, 0.740369 avg, 0.000988 rate, 1.423745 seconds, 7976 images
