Region 82 Avg IOU: 0.225826, Class: 0.698861, Obj: 0.004272, No Obj: 0.002816, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.489297, Class: 0.533105, Obj: 0.217872, No Obj: 0.003720, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.651932, Class: 0.235889, Obj: 0.884308, No Obj: 0.008131, .5R: 1.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.583288, Class: 0.353694, Obj: 0.413330, No Obj: 0.004313, .5R: 1.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.282140, Class: 0.250473, Obj: 0.552778, No Obj: 0.004203, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.206828, Class: 0.636285, Obj: 0.507686, No Obj: 0.002302, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.558448, Class: 0.302641, Obj: 0.064608, No Obj: 0.004862, .5R: 1.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.751378, Class: 0.503895, Obj: 0.131200, No Obj: 0.004672, .5R: 1.000000, .75R: 1.000000,  count: 1
Region 82 Avg IOU: 0.870937, Class: 0.807396, Obj: 0.846732, No Obj: 0.005836, .5R: 1.000000, .75R: 1.000000,  count: 1
Region 82 Avg IOU: 0.645824, Class: 0.525043, Obj: 0.476637, No Obj: 0.006440, .5R: 1.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.503718, Class: 0.492997, Obj: 0.816671, No Obj: 0.005086, .5R: 1.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.613657, Class: 0.419886, Obj: 0.544108, No Obj: 0.005277, .5R: 1.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.214356, Class: 0.107498, Obj: 0.069959, No Obj: 0.002667, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.331985, Class: 0.061918, Obj: 0.181848, No Obj: 0.003721, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.771182, Class: 0.694914, Obj: 0.242940, No Obj: 0.004553, .5R: 1.000000, .75R: 1.000000,  count: 1
Region 82 Avg IOU: 0.494839, Class: 0.551019, Obj: 0.733874, No Obj: 0.007683, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.794453, Class: 0.334729, Obj: 0.198759, No Obj: 0.007581, .5R: 1.000000, .75R: 1.000000,  count: 1
Region 82 Avg IOU: 0.201637, Class: 0.417385, Obj: 0.165819, No Obj: 0.005820, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.693945, Class: 0.944172, Obj: 0.992472, No Obj: 0.012450, .5R: 1.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.711632, Class: 0.542855, Obj: 0.980826, No Obj: 0.011577, .5R: 1.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.564928, Class: 0.402959, Obj: 0.168542, No Obj: 0.006644, .5R: 1.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.372913, Class: 0.144986, Obj: 0.042087, No Obj: 0.008209, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.713224, Class: 0.445309, Obj: 0.943621, No Obj: 0.009041, .5R: 1.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.261662, Class: 0.047700, Obj: 0.156883, No Obj: 0.005079, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.284686, Class: 0.312951, Obj: 0.481113, No Obj: 0.009164, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.184001, Class: 0.171329, Obj: 0.179327, No Obj: 0.004303, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.399256, Class: 0.036019, Obj: 0.157015, No Obj: 0.004302, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.465063, Class: 0.685908, Obj: 0.826217, No Obj: 0.006832, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.587612, Class: 0.291657, Obj: 0.960536, No Obj: 0.010675, .5R: 1.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.634794, Class: 0.442460, Obj: 0.909913, No Obj: 0.010035, .5R: 1.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.150922, Class: 0.307710, Obj: 0.019828, No Obj: 0.004808, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.190268, Class: 0.544654, Obj: 0.572512, No Obj: 0.008617, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.602923, Class: 0.217414, Obj: 0.944460, No Obj: 0.013402, .5R: 1.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.612102, Class: 0.777790, Obj: 0.569397, No Obj: 0.008735, .5R: 1.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.063413, Class: 0.197905, Obj: 0.500454, No Obj: 0.003895, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.514780, Class: 0.825380, Obj: 0.887752, No Obj: 0.008212, .5R: 1.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.365471, Class: 0.790123, Obj: 0.282107, No Obj: 0.006680, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.233104, Class: 0.563215, Obj: 0.222372, No Obj: 0.008643, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.382756, Class: 0.062759, Obj: 0.067490, No Obj: 0.007132, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.417922, Class: 0.801843, Obj: 0.909993, No Obj: 0.012334, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.268301, Class: 0.686261, Obj: 0.424341, No Obj: 0.010805, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.539048, Class: 0.371129, Obj: 0.201465, No Obj: 0.005826, .5R: 1.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.325310, Class: 0.853919, Obj: 0.340697, No Obj: 0.003518, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.536554, Class: 0.566187, Obj: 0.734188, No Obj: 0.007786, .5R: 1.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.547434, Class: 0.096429, Obj: 0.458804, No Obj: 0.010346, .5R: 1.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.257648, Class: 0.403923, Obj: 0.621631, No Obj: 0.014293, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.677312, Class: 0.069113, Obj: 0.159950, No Obj: 0.008881, .5R: 1.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.430734, Class: 0.577349, Obj: 0.958017, No Obj: 0.010020, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.374105, Class: 0.054188, Obj: 0.543493, No Obj: 0.006951, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.712229, Class: 0.615102, Obj: 0.181383, No Obj: 0.004895, .5R: 1.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.710563, Class: 0.610071, Obj: 0.891347, No Obj: 0.011288, .5R: 1.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.588953, Class: 0.695207, Obj: 0.486390, No Obj: 0.008905, .5R: 1.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.344246, Class: 0.232353, Obj: 0.129525, No Obj: 0.004131, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.382645, Class: 0.339442, Obj: 0.917942, No Obj: 0.010649, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.077026, Class: 0.525901, Obj: 0.167121, No Obj: 0.002446, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.400356, Class: 0.398179, Obj: 0.062294, No Obj: 0.008122, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.480079, Class: 0.526994, Obj: 0.949779, No Obj: 0.007790, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.584289, Class: 0.807794, Obj: 0.143541, No Obj: 0.006433, .5R: 1.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.777145, Class: 0.902159, Obj: 0.917198, No Obj: 0.004897, .5R: 1.000000, .75R: 1.000000,  count: 1
Region 82 Avg IOU: 0.346178, Class: 0.247715, Obj: 0.154721, No Obj: 0.002925, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.731454, Class: 0.493405, Obj: 0.189877, No Obj: 0.005863, .5R: 1.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.382142, Class: 0.872339, Obj: 0.926325, No Obj: 0.009527, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.623563, Class: 0.596917, Obj: 0.786428, No Obj: 0.009312, .5R: 1.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.120505, Class: 0.775646, Obj: 0.765572, No Obj: 0.002537, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.668959, Class: 0.750623, Obj: 0.862695, No Obj: 0.008512, .5R: 1.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.456712, Class: 0.586183, Obj: 0.601621, No Obj: 0.004092, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.227929, Class: 0.402189, Obj: 0.682319, No Obj: 0.004149, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.630451, Class: 0.806347, Obj: 0.720670, No Obj: 0.005192, .5R: 1.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.426545, Class: 0.160134, Obj: 0.126453, No Obj: 0.003790, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.385588, Class: 0.189439, Obj: 0.368687, No Obj: 0.003576, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.259473, Class: 0.184617, Obj: 0.624062, No Obj: 0.004655, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.536818, Class: 0.282141, Obj: 0.349142, No Obj: 0.004012, .5R: 1.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.426988, Class: 0.827538, Obj: 0.095835, No Obj: 0.001396, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.790460, Class: 0.626589, Obj: 0.100818, No Obj: 0.002550, .5R: 1.000000, .75R: 1.000000,  count: 1
Region 82 Avg IOU: 0.564357, Class: 0.532621, Obj: 0.229682, No Obj: 0.001782, .5R: 1.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.703590, Class: 0.166488, Obj: 0.140950, No Obj: 0.002922, .5R: 1.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.635271, Class: 0.735127, Obj: 0.055176, No Obj: 0.002335, .5R: 1.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.341689, Class: 0.124703, Obj: 0.052384, No Obj: 0.001740, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.383322, Class: 0.596322, Obj: 0.016068, No Obj: 0.001530, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.153871, Class: 0.609035, Obj: 0.249035, No Obj: 0.002256, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.400499, Class: 0.401512, Obj: 0.049314, No Obj: 0.000700, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.667496, Class: 0.825797, Obj: 0.080220, No Obj: 0.000546, .5R: 1.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.468987, Class: 0.724618, Obj: 0.067160, No Obj: 0.000780, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.551013, Class: 0.363698, Obj: 0.091120, No Obj: 0.001474, .5R: 1.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.708475, Class: 0.916464, Obj: 0.248989, No Obj: 0.001167, .5R: 1.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.420888, Class: 0.449520, Obj: 0.100929, No Obj: 0.000792, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.635365, Class: 0.584724, Obj: 0.004656, No Obj: 0.000648, .5R: 1.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.766480, Class: 0.460867, Obj: 0.006434, No Obj: 0.000873, .5R: 1.000000, .75R: 1.000000,  count: 1
Region 82 Avg IOU: 0.425324, Class: 0.833396, Obj: 0.051442, No Obj: 0.000455, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.543051, Class: 0.873232, Obj: 0.051051, No Obj: 0.000343, .5R: 1.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.673041, Class: 0.537243, Obj: 0.022998, No Obj: 0.001354, .5R: 1.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.149246, Class: 0.168342, Obj: 0.123129, No Obj: 0.000489, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.767285, Class: 0.891180, Obj: 0.115846, No Obj: 0.000642, .5R: 1.000000, .75R: 1.000000,  count: 1
Region 82 Avg IOU: 0.497056, Class: 0.603960, Obj: 0.047640, No Obj: 0.000952, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.775629, Class: 0.567225, Obj: 0.000526, No Obj: 0.000562, .5R: 1.000000, .75R: 1.000000,  count: 1
Region 82 Avg IOU: 0.509212, Class: 0.578547, Obj: 0.052948, No Obj: 0.000542, .5R: 1.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.656812, Class: 0.369284, Obj: 0.025678, No Obj: 0.000508, .5R: 1.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.544187, Class: 0.504347, Obj: 0.081399, No Obj: 0.000617, .5R: 1.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.421631, Class: 0.626783, Obj: 0.006708, No Obj: 0.000238, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.514791, Class: 0.522146, Obj: 0.000205, No Obj: 0.000155, .5R: 1.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.417163, Class: 0.072907, Obj: 0.107574, No Obj: 0.000599, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.790581, Class: 0.682045, Obj: 0.009216, No Obj: 0.000288, .5R: 1.000000, .75R: 1.000000,  count: 1
Region 82 Avg IOU: 0.659669, Class: 0.939610, Obj: 0.013740, No Obj: 0.000560, .5R: 1.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.492875, Class: 0.450340, Obj: 0.017742, No Obj: 0.000468, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.776982, Class: 0.187194, Obj: 0.082835, No Obj: 0.000644, .5R: 1.000000, .75R: 1.000000,  count: 1
Region 82 Avg IOU: 0.706490, Class: 0.788276, Obj: 0.072089, No Obj: 0.000626, .5R: 1.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.489559, Class: 0.994457, Obj: 0.110913, No Obj: 0.000839, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.513792, Class: 0.991910, Obj: 0.058644, No Obj: 0.000443, .5R: 1.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.514394, Class: 0.486269, Obj: 0.023963, No Obj: 0.000817, .5R: 1.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.741115, Class: 0.521934, Obj: 0.066962, No Obj: 0.000619, .5R: 1.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.501919, Class: 0.916428, Obj: 0.014819, No Obj: 0.000308, .5R: 1.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.514937, Class: 0.793070, Obj: 0.055376, No Obj: 0.001128, .5R: 1.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.384264, Class: 0.922115, Obj: 0.087736, No Obj: 0.000589, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.681211, Class: 0.814355, Obj: 0.166501, No Obj: 0.000954, .5R: 1.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.615245, Class: 0.161427, Obj: 0.010521, No Obj: 0.000561, .5R: 1.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.302023, Class: 0.642977, Obj: 0.505012, No Obj: 0.002185, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.413658, Class: 0.330828, Obj: 0.151006, No Obj: 0.001044, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.301546, Class: 0.933273, Obj: 0.570996, No Obj: 0.003787, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.490127, Class: 0.413647, Obj: 0.119306, No Obj: 0.002342, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.477517, Class: 0.611728, Obj: 0.096106, No Obj: 0.000749, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.572410, Class: 0.732421, Obj: 0.567446, No Obj: 0.002854, .5R: 1.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.390838, Class: 0.827620, Obj: 0.178829, No Obj: 0.001341, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.537529, Class: 0.692342, Obj: 0.279022, No Obj: 0.002244, .5R: 1.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.316471, Class: 0.370039, Obj: 0.728475, No Obj: 0.004093, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.684882, Class: 0.949909, Obj: 0.314796, No Obj: 0.001760, .5R: 1.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.684211, Class: 0.554861, Obj: 0.281532, No Obj: 0.003056, .5R: 1.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.493600, Class: 0.021354, Obj: 0.235441, No Obj: 0.001812, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.294634, Class: 0.183396, Obj: 0.464175, No Obj: 0.002000, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.486960, Class: 0.876138, Obj: 0.671848, No Obj: 0.001995, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.450069, Class: 0.065892, Obj: 0.440613, No Obj: 0.003699, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.611789, Class: 0.112734, Obj: 0.569400, No Obj: 0.003534, .5R: 1.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.513974, Class: 0.975463, Obj: 0.495342, No Obj: 0.002023, .5R: 1.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.807895, Class: 0.994693, Obj: 0.593621, No Obj: 0.002857, .5R: 1.000000, .75R: 1.000000,  count: 1
Region 82 Avg IOU: 0.623108, Class: 0.895473, Obj: 0.273361, No Obj: 0.001275, .5R: 1.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.668214, Class: 0.235363, Obj: 0.383409, No Obj: 0.005344, .5R: 1.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.538543, Class: 0.839644, Obj: 0.871488, No Obj: 0.005215, .5R: 1.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.122495, Class: 0.054924, Obj: 0.018742, No Obj: 0.000326, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.356650, Class: 0.607716, Obj: 0.026225, No Obj: 0.000338, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.423884, Class: 0.276196, Obj: 0.004791, No Obj: 0.001425, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.649885, Class: 0.403095, Obj: 0.006784, No Obj: 0.000313, .5R: 1.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.446815, Class: 0.461905, Obj: 0.331041, No Obj: 0.001762, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.845405, Class: 0.916052, Obj: 0.411193, No Obj: 0.003264, .5R: 1.000000, .75R: 1.000000,  count: 1
Region 82 Avg IOU: 0.376109, Class: 0.724725, Obj: 0.511464, No Obj: 0.003956, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.322763, Class: 0.647805, Obj: 0.000802, No Obj: 0.000276, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.267126, Class: 0.448775, Obj: 0.080085, No Obj: 0.002675, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.611271, Class: 0.775012, Obj: 0.021319, No Obj: 0.001974, .5R: 1.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.447607, Class: 0.477901, Obj: 0.008263, No Obj: 0.006217, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.302045, Class: 0.313752, Obj: 0.002880, No Obj: 0.001633, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.497495, Class: 0.884269, Obj: 0.075557, No Obj: 0.000991, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.874829, Class: 0.873930, Obj: 0.271662, No Obj: 0.001524, .5R: 1.000000, .75R: 1.000000,  count: 1
Region 82 Avg IOU: 0.558696, Class: 0.584574, Obj: 0.831665, No Obj: 0.006290, .5R: 1.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.560295, Class: 0.068624, Obj: 0.309010, No Obj: 0.003600, .5R: 1.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.690837, Class: 0.507415, Obj: 0.342141, No Obj: 0.002983, .5R: 1.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.447341, Class: 0.545856, Obj: 0.182346, No Obj: 0.005535, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.362832, Class: 0.565571, Obj: 0.164117, No Obj: 0.006015, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.922475, Class: 0.786705, Obj: 0.811190, No Obj: 0.007513, .5R: 1.000000, .75R: 1.000000,  count: 1
Region 82 Avg IOU: 0.225969, Class: 0.317629, Obj: 0.003040, No Obj: 0.001059, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.342514, Class: 0.382532, Obj: 0.080707, No Obj: 0.006907, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.574751, Class: 0.992320, Obj: 0.036838, No Obj: 0.004933, .5R: 1.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.818400, Class: 0.909159, Obj: 0.940736, No Obj: 0.007651, .5R: 1.000000, .75R: 1.000000,  count: 1
Region 82 Avg IOU: 0.100655, Class: 0.654334, Obj: 0.094688, No Obj: 0.001625, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.742973, Class: 0.286201, Obj: 0.006107, No Obj: 0.006923, .5R: 1.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.078674, Class: 0.577379, Obj: 0.109668, No Obj: 0.006143, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.429415, Class: 0.102810, Obj: 0.004779, No Obj: 0.000742, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.293827, Class: 0.489397, Obj: 0.747184, No Obj: 0.014144, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.227050, Class: 0.777883, Obj: 0.288700, No Obj: 0.005609, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.373450, Class: 0.953629, Obj: 0.823557, No Obj: 0.009303, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.416831, Class: 0.754253, Obj: 0.921160, No Obj: 0.008759, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.708469, Class: 0.876940, Obj: 0.920314, No Obj: 0.010497, .5R: 1.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.252449, Class: 0.655763, Obj: 0.282072, No Obj: 0.008041, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.719191, Class: 0.392102, Obj: 0.906487, No Obj: 0.008159, .5R: 1.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.174722, Class: 0.112291, Obj: 0.042970, No Obj: 0.005425, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.479644, Class: 0.383781, Obj: 0.617175, No Obj: 0.010395, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.659232, Class: 0.093583, Obj: 0.842430, No Obj: 0.009275, .5R: 1.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.143825, Class: 0.217047, Obj: 0.405816, No Obj: 0.005651, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.571155, Class: 0.349158, Obj: 0.891613, No Obj: 0.010657, .5R: 1.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.457280, Class: 0.329746, Obj: 0.420287, No Obj: 0.010895, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.696808, Class: 0.084074, Obj: 0.430882, No Obj: 0.008705, .5R: 1.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.645302, Class: 0.475664, Obj: 0.508547, No Obj: 0.007533, .5R: 1.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.271916, Class: 0.635804, Obj: 0.012405, No Obj: 0.005708, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.445104, Class: 0.727938, Obj: 0.564929, No Obj: 0.008077, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.280051, Class: 0.844884, Obj: 0.508078, No Obj: 0.003924, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.684520, Class: 0.669477, Obj: 0.543918, No Obj: 0.008505, .5R: 1.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.541824, Class: 0.173538, Obj: 0.009655, No Obj: 0.007663, .5R: 1.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.558666, Class: 0.208930, Obj: 0.698313, No Obj: 0.004726, .5R: 1.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.561683, Class: 0.618994, Obj: 0.778588, No Obj: 0.009418, .5R: 1.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.613173, Class: 0.817352, Obj: 0.369352, No Obj: 0.003146, .5R: 1.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.442039, Class: 0.214722, Obj: 0.014342, No Obj: 0.008904, .5R: 0.000000, .75R: 0.000000,  count: 1
Region 82 Avg IOU: 0.624403, Class: 0.701155, Obj: 0.407388, No Obj: 0.004847, .5R: 1.000000, .75R: 0.000000,  count: 1
